time,kWh,is_weekend,is_holiday,period,tou_rate,tiered_rate
2024-02-14 08:00:00,0.795,False,False,winter,0.182,0.103
2024-02-14 09:00:00,2.501,False,False,winter,0.182,0.103
2024-02-14 10:00:00,3.776,False,False,winter,0.182,0.103
2024-02-14 11:00:00,4.366,False,False,winter,0.182,0.103
2024-02-14 12:00:00,3.826,False,False,winter,0.122,0.103
2024-02-14 13:00:00,2.552,False,False,winter,0.122,0.103
2024-02-14 14:00:00,1.383,False,False,winter,0.122,0.103
2024-02-14 15:00:00,0.798,False,False,winter,0.122,0.103
2024-02-14 16:00:00,0.368,False,False,winter,0.122,0.103
2024-02-14 17:00:00,0.038,False,False,winter,0.182,0.103
2024-02-14 19:00:00,0.0,False,False,winter,0.087,0.103
2024-02-15 05:00:00,0.0,False,False,winter,0.087,0.103
2024-02-15 07:00:00,0.073,False,False,winter,0.182,0.103
2024-02-15 08:00:00,0.079,False,False,winter,0.182,0.103
2024-02-15 09:00:00,0.479,False,False,winter,0.182,0.103
2024-02-15 10:00:00,0.713,False,False,winter,0.182,0.103
2024-02-15 11:00:00,0.265,False,False,winter,0.182,0.103
2024-02-15 12:00:00,0.212,False,False,winter,0.122,0.103
2024-02-15 13:00:00,0.071,False,False,winter,0.122,0.103
2024-02-15 14:00:00,0.0,False,False,winter,0.122,0.103
2024-02-15 15:00:00,0.0,False,False,winter,0.122,0.103
2024-02-15 16:00:00,0.0,False,False,winter,0.122,0.103
2024-02-15 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-16 04:00:00,0.0,False,False,winter,0.087,0.103
2024-02-16 07:00:00,0.0,False,False,winter,0.182,0.103
2024-02-16 08:00:00,0.006,False,False,winter,0.182,0.103
2024-02-16 09:00:00,0.076,False,False,winter,0.182,0.103
2024-02-16 10:00:00,0.082,False,False,winter,0.182,0.103
2024-02-16 11:00:00,0.075,False,False,winter,0.182,0.103
2024-02-16 12:00:00,0.202,False,False,winter,0.122,0.103
2024-02-16 13:00:00,0.112,False,False,winter,0.122,0.103
2024-02-16 14:00:00,0.047,False,False,winter,0.122,0.103
2024-02-16 15:00:00,0.011,False,False,winter,0.122,0.103
2024-02-16 16:00:00,0.0,False,False,winter,0.122,0.103
2024-02-16 17:00:00,0.0,False,False,winter,0.182,0.103
2024-02-16 19:00:00,0.0,False,False,winter,0.087,0.103
2024-02-17 05:00:00,0.0,True,False,winter,0.087,0.103
2024-02-17 07:00:00,0.0,True,False,winter,0.087,0.103
2024-02-17 08:00:00,0.06,True,False,winter,0.087,0.103
2024-02-17 09:00:00,0.21,True,False,winter,0.087,0.103
2024-02-17 10:00:00,0.396,True,False,winter,0.087,0.103
2024-02-17 11:00:00,0.303,True,False,winter,0.087,0.103
2024-02-17 12:00:00,0.542,True,False,winter,0.087,0.103
2024-02-17 13:00:00,0.783,True,False,winter,0.087,0.103
2024-02-17 14:00:00,0.432,True,False,winter,0.087,0.103
2024-02-17 15:00:00,0.449,True,False,winter,0.087,0.103
2024-02-17 16:00:00,0.143,True,False,winter,0.087,0.103
2024-02-17 17:00:00,0.002,True,False,winter,0.087,0.103
2024-02-17 19:00:00,0.0,True,False,winter,0.087,0.103
2024-02-18 05:00:00,0.0,True,False,winter,0.087,0.103
2024-02-18 07:00:00,0.0,True,False,winter,0.087,0.103
2024-02-18 08:00:00,0.003,True,False,winter,0.087,0.103
2024-02-18 09:00:00,0.087,True,False,winter,0.087,0.103
2024-02-18 10:00:00,0.13,True,False,winter,0.087,0.103
2024-02-18 11:00:00,0.118,True,False,winter,0.087,0.103
2024-02-18 12:00:00,0.122,True,False,winter,0.087,0.103
2024-02-18 13:00:00,0.288,True,False,winter,0.087,0.103
2024-02-18 14:00:00,0.317,True,False,winter,0.087,0.103
2024-02-18 15:00:00,0.137,True,False,winter,0.087,0.103
2024-02-18 16:00:00,0.028,True,False,winter,0.087,0.103
2024-02-18 17:00:00,0.002,True,False,winter,0.087,0.103
2024-02-18 18:00:00,0.0,True,False,winter,0.087,0.103
2024-02-18 19:00:00,0.0,True,False,winter,0.087,0.103
2024-02-19 05:00:00,0.0,False,True,winter,0.087,0.103
2024-02-19 07:00:00,0.004,False,True,winter,0.087,0.103
2024-02-19 08:00:00,0.185,False,True,winter,0.087,0.103
2024-02-19 09:00:00,0.495,False,True,winter,0.087,0.103
2024-02-19 10:00:00,0.996,False,True,winter,0.087,0.103
2024-02-19 11:00:00,1.706,False,True,winter,0.087,0.103
2024-02-19 12:00:00,1.659,False,True,winter,0.087,0.103
2024-02-19 13:00:00,2.688,False,True,winter,0.087,0.103
2024-02-19 14:00:00,2.444,False,True,winter,0.087,0.103
2024-02-19 15:00:00,1.374,False,True,winter,0.087,0.103
2024-02-19 16:00:00,0.497,False,True,winter,0.087,0.103
2024-02-19 17:00:00,0.092,False,True,winter,0.087,0.103
2024-02-19 18:00:00,0.0,False,True,winter,0.087,0.103
2024-02-19 19:00:00,0.0,False,True,winter,0.087,0.103
2024-02-20 05:00:00,0.0,False,False,winter,0.087,0.103
2024-02-20 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-20 07:00:00,0.064,False,False,winter,0.182,0.103
2024-02-20 08:00:00,0.864,False,False,winter,0.182,0.103
2024-02-20 09:00:00,2.373,False,False,winter,0.182,0.103
2024-02-20 10:00:00,3.593,False,False,winter,0.182,0.103
2024-02-20 11:00:00,4.42,False,False,winter,0.182,0.103
2024-02-20 12:00:00,5.088,False,False,winter,0.122,0.103
2024-02-20 13:00:00,5.078,False,False,winter,0.122,0.103
2024-02-20 14:00:00,4.584,False,False,winter,0.122,0.103
2024-02-20 15:00:00,2.829,False,False,winter,0.122,0.103
2024-02-20 16:00:00,0.623,False,False,winter,0.122,0.103
2024-02-20 17:00:00,0.084,False,False,winter,0.182,0.103
2024-02-20 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-20 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-21 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-21 07:00:00,0.044,False,False,winter,0.182,0.103
2024-02-21 08:00:00,0.864,False,False,winter,0.182,0.103
2024-02-21 09:00:00,2.353,False,False,winter,0.182,0.103
2024-02-21 10:00:00,3.545,False,False,winter,0.182,0.103
2024-02-21 11:00:00,3.267,False,False,winter,0.182,0.103
2024-02-21 12:00:00,3.585,False,False,winter,0.122,0.103
2024-02-21 13:00:00,2.248,False,False,winter,0.122,0.103
2024-02-21 14:00:00,1.354,False,False,winter,0.122,0.103
2024-02-21 15:00:00,1.313,False,False,winter,0.122,0.103
2024-02-21 16:00:00,0.592,False,False,winter,0.122,0.103
2024-02-21 17:00:00,0.174,False,False,winter,0.182,0.103
2024-02-21 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-21 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-22 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-22 07:00:00,0.029,False,False,winter,0.182,0.103
2024-02-22 08:00:00,0.283,False,False,winter,0.182,0.103
2024-02-22 09:00:00,0.501,False,False,winter,0.182,0.103
2024-02-22 10:00:00,0.944,False,False,winter,0.182,0.103
2024-02-22 11:00:00,1.538,False,False,winter,0.182,0.103
2024-02-22 12:00:00,1.392,False,False,winter,0.122,0.103
2024-02-22 13:00:00,1.425,False,False,winter,0.122,0.103
2024-02-22 14:00:00,1.762,False,False,winter,0.122,0.103
2024-02-22 15:00:00,1.33,False,False,winter,0.122,0.103
2024-02-22 16:00:00,0.637,False,False,winter,0.122,0.103
2024-02-22 17:00:00,0.105,False,False,winter,0.182,0.103
2024-02-22 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-22 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-23 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-23 07:00:00,0.065,False,False,winter,0.182,0.103
2024-02-23 08:00:00,0.952,False,False,winter,0.182,0.103
2024-02-23 09:00:00,2.455,False,False,winter,0.182,0.103
2024-02-23 10:00:00,2.909,False,False,winter,0.182,0.103
2024-02-23 11:00:00,3.167,False,False,winter,0.182,0.103
2024-02-23 12:00:00,4.643,False,False,winter,0.122,0.103
2024-02-23 13:00:00,3.762,False,False,winter,0.122,0.103
2024-02-23 14:00:00,3.256,False,False,winter,0.122,0.103
2024-02-23 15:00:00,2.72,False,False,winter,0.122,0.103
2024-02-23 16:00:00,0.726,False,False,winter,0.122,0.103
2024-02-23 17:00:00,0.163,False,False,winter,0.182,0.103
2024-02-23 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-23 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-24 06:00:00,0.0,True,False,winter,0.087,0.103
2024-02-24 07:00:00,0.073,True,False,winter,0.087,0.103
2024-02-24 08:00:00,1.074,True,False,winter,0.087,0.103
2024-02-24 09:00:00,2.801,True,False,winter,0.087,0.103
2024-02-24 10:00:00,4.089,True,False,winter,0.087,0.103
2024-02-24 11:00:00,4.867,True,False,winter,0.087,0.103
2024-02-24 12:00:00,5.148,True,False,winter,0.087,0.103
2024-02-24 13:00:00,5.146,True,False,winter,0.087,0.103
2024-02-24 14:00:00,4.791,True,False,winter,0.087,0.103
2024-02-24 15:00:00,2.963,True,False,winter,0.087,0.103
2024-02-24 16:00:00,0.663,True,False,winter,0.087,0.103
2024-02-24 17:00:00,0.116,True,False,winter,0.087,0.103
2024-02-24 18:00:00,0.0,True,False,winter,0.087,0.103
2024-02-24 20:00:00,0.0,True,False,winter,0.087,0.103
2024-02-25 06:00:00,0.0,True,False,winter,0.087,0.103
2024-02-25 07:00:00,0.106,True,False,winter,0.087,0.103
2024-02-25 08:00:00,1.071,True,False,winter,0.087,0.103
2024-02-25 09:00:00,2.549,True,False,winter,0.087,0.103
2024-02-25 10:00:00,3.84,True,False,winter,0.087,0.103
2024-02-25 11:00:00,4.678,True,False,winter,0.087,0.103
2024-02-25 12:00:00,5.147,True,False,winter,0.087,0.103
2024-02-25 13:00:00,4.355,True,False,winter,0.087,0.103
2024-02-25 14:00:00,2.112,True,False,winter,0.087,0.103
2024-02-25 15:00:00,1.149,True,False,winter,0.087,0.103
2024-02-25 16:00:00,0.8,True,False,winter,0.087,0.103
2024-02-25 17:00:00,0.125,True,False,winter,0.087,0.103
2024-02-25 18:00:00,0.0,True,False,winter,0.087,0.103
2024-02-25 20:00:00,0.0,True,False,winter,0.087,0.103
2024-02-26 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-26 07:00:00,0.12,False,False,winter,0.182,0.103
2024-02-26 08:00:00,1.021,False,False,winter,0.182,0.103
2024-02-26 09:00:00,2.432,False,False,winter,0.182,0.103
2024-02-26 10:00:00,3.682,False,False,winter,0.182,0.103
2024-02-26 11:00:00,4.455,False,False,winter,0.182,0.103
2024-02-26 12:00:00,4.76,False,False,winter,0.122,0.103
2024-02-26 13:00:00,5.071,False,False,winter,0.122,0.103
2024-02-26 14:00:00,4.465,False,False,winter,0.122,0.103
2024-02-26 15:00:00,2.705,False,False,winter,0.122,0.103
2024-02-26 16:00:00,0.713,False,False,winter,0.122,0.103
2024-02-26 17:00:00,0.158,False,False,winter,0.182,0.103
2024-02-26 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-26 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-27 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-27 07:00:00,0.154,False,False,winter,0.182,0.103
2024-02-27 08:00:00,0.704,False,False,winter,0.182,0.103
2024-02-27 09:00:00,1.472,False,False,winter,0.182,0.103
2024-02-27 10:00:00,0.126,False,False,winter,0.182,0.103
2024-02-27 11:00:00,0.003,False,False,winter,0.182,0.103
2024-02-27 12:00:00,0.021,False,False,winter,0.122,0.103
2024-02-27 13:00:00,0.003,False,False,winter,0.122,0.103
2024-02-27 14:00:00,0.039,False,False,winter,0.122,0.103
2024-02-27 15:00:00,0.131,False,False,winter,0.122,0.103
2024-02-27 16:00:00,0.348,False,False,winter,0.122,0.103
2024-02-27 17:00:00,0.092,False,False,winter,0.182,0.103
2024-02-27 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-27 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-28 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-28 07:00:00,0.081,False,False,winter,0.182,0.103
2024-02-28 08:00:00,0.926,False,False,winter,0.182,0.103
2024-02-28 09:00:00,2.132,False,False,winter,0.182,0.103
2024-02-28 10:00:00,1.945,False,False,winter,0.182,0.103
2024-02-28 11:00:00,1.548,False,False,winter,0.182,0.103
2024-02-28 12:00:00,0.748,False,False,winter,0.122,0.103
2024-02-28 13:00:00,1.506,False,False,winter,0.122,0.103
2024-02-28 14:00:00,0.563,False,False,winter,0.122,0.103
2024-02-28 15:00:00,0.989,False,False,winter,0.122,0.103
2024-02-28 16:00:00,0.517,False,False,winter,0.122,0.103
2024-02-28 17:00:00,0.088,False,False,winter,0.182,0.103
2024-02-28 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-28 20:00:00,0.0,False,False,winter,0.087,0.103
2024-02-29 06:00:00,0.0,False,False,winter,0.087,0.103
2024-02-29 07:00:00,0.001,False,False,winter,0.182,0.103
2024-02-29 08:00:00,0.137,False,False,winter,0.182,0.103
2024-02-29 09:00:00,0.411,False,False,winter,0.182,0.103
2024-02-29 10:00:00,0.333,False,False,winter,0.182,0.103
2024-02-29 11:00:00,0.733,False,False,winter,0.182,0.103
2024-02-29 12:00:00,3.028,False,False,winter,0.122,0.103
2024-02-29 13:00:00,3.622,False,False,winter,0.122,0.103
2024-02-29 14:00:00,4.346,False,False,winter,0.122,0.103
2024-02-29 15:00:00,1.889,False,False,winter,0.122,0.103
2024-02-29 16:00:00,0.823,False,False,winter,0.122,0.103
2024-02-29 17:00:00,0.139,False,False,winter,0.182,0.103
2024-02-29 18:00:00,0.0,False,False,winter,0.182,0.103
2024-02-29 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-01 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-01 07:00:00,0.167,False,False,winter,0.182,0.103
2024-03-01 08:00:00,1.205,False,False,winter,0.182,0.103
2024-03-01 09:00:00,2.8,False,False,winter,0.182,0.103
2024-03-01 10:00:00,3.982,False,False,winter,0.182,0.103
2024-03-01 11:00:00,4.791,False,False,winter,0.182,0.103
2024-03-01 12:00:00,5.106,False,False,winter,0.122,0.103
2024-03-01 13:00:00,4.777,False,False,winter,0.122,0.103
2024-03-01 14:00:00,4.437,False,False,winter,0.122,0.103
2024-03-01 15:00:00,2.499,False,False,winter,0.122,0.103
2024-03-01 16:00:00,0.896,False,False,winter,0.122,0.103
2024-03-01 17:00:00,0.196,False,False,winter,0.182,0.103
2024-03-01 18:00:00,0.0,False,False,winter,0.182,0.103
2024-03-01 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-02 06:00:00,0.0,True,False,winter,0.087,0.103
2024-03-02 07:00:00,0.009,True,False,winter,0.087,0.103
2024-03-02 08:00:00,0.099,True,False,winter,0.087,0.103
2024-03-02 09:00:00,0.127,True,False,winter,0.087,0.103
2024-03-02 10:00:00,0.454,True,False,winter,0.087,0.103
2024-03-02 11:00:00,0.484,True,False,winter,0.087,0.103
2024-03-02 12:00:00,0.492,True,False,winter,0.087,0.103
2024-03-02 13:00:00,0.698,True,False,winter,0.087,0.103
2024-03-02 14:00:00,0.752,True,False,winter,0.087,0.103
2024-03-02 15:00:00,0.386,True,False,winter,0.087,0.103
2024-03-02 16:00:00,0.513,True,False,winter,0.087,0.103
2024-03-02 17:00:00,0.032,True,False,winter,0.087,0.103
2024-03-02 18:00:00,0.0,True,False,winter,0.087,0.103
2024-03-02 19:00:00,0.0,True,False,winter,0.087,0.103
2024-03-03 05:00:00,0.0,True,False,winter,0.087,0.103
2024-03-03 06:00:00,0.0,True,False,winter,0.087,0.103
2024-03-03 07:00:00,0.068,True,False,winter,0.087,0.103
2024-03-03 08:00:00,0.289,True,False,winter,0.087,0.103
2024-03-03 09:00:00,0.548,True,False,winter,0.087,0.103
2024-03-03 10:00:00,1.386,True,False,winter,0.087,0.103
2024-03-03 11:00:00,2.135,True,False,winter,0.087,0.103
2024-03-03 12:00:00,2.039,True,False,winter,0.087,0.103
2024-03-03 13:00:00,2.146,True,False,winter,0.087,0.103
2024-03-03 14:00:00,1.036,True,False,winter,0.087,0.103
2024-03-03 15:00:00,0.327,True,False,winter,0.087,0.103
2024-03-03 16:00:00,0.149,True,False,winter,0.087,0.103
2024-03-03 17:00:00,0.025,True,False,winter,0.087,0.103
2024-03-03 18:00:00,0.0,True,False,winter,0.087,0.103
2024-03-03 20:00:00,0.0,True,False,winter,0.087,0.103
2024-03-04 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-04 07:00:00,0.038,False,False,winter,0.182,0.103
2024-03-04 08:00:00,0.31,False,False,winter,0.182,0.103
2024-03-04 09:00:00,0.708,False,False,winter,0.182,0.103
2024-03-04 10:00:00,1.129,False,False,winter,0.182,0.103
2024-03-04 11:00:00,4.14,False,False,winter,0.182,0.103
2024-03-04 12:00:00,5.044,False,False,winter,0.122,0.103
2024-03-04 13:00:00,4.991,False,False,winter,0.122,0.103
2024-03-04 14:00:00,4.272,False,False,winter,0.122,0.103
2024-03-04 15:00:00,2.684,False,False,winter,0.122,0.103
2024-03-04 16:00:00,0.815,False,False,winter,0.122,0.103
2024-03-04 17:00:00,0.231,False,False,winter,0.182,0.103
2024-03-04 18:00:00,0.0,False,False,winter,0.182,0.103
2024-03-04 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-05 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-05 07:00:00,0.167,False,False,winter,0.182,0.103
2024-03-05 08:00:00,1.196,False,False,winter,0.182,0.103
2024-03-05 09:00:00,2.675,False,False,winter,0.182,0.103
2024-03-05 10:00:00,3.094,False,False,winter,0.182,0.103
2024-03-05 11:00:00,3.375,False,False,winter,0.182,0.103
2024-03-05 12:00:00,2.957,False,False,winter,0.122,0.103
2024-03-05 13:00:00,0.878,False,False,winter,0.122,0.103
2024-03-05 14:00:00,1.625,False,False,winter,0.122,0.103
2024-03-05 15:00:00,0.63,False,False,winter,0.122,0.103
2024-03-05 16:00:00,0.367,False,False,winter,0.122,0.103
2024-03-05 17:00:00,0.03,False,False,winter,0.182,0.103
2024-03-05 18:00:00,0.0,False,False,winter,0.182,0.103
2024-03-05 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-06 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-06 07:00:00,0.034,False,False,winter,0.182,0.103
2024-03-06 08:00:00,0.228,False,False,winter,0.182,0.103
2024-03-06 09:00:00,0.438,False,False,winter,0.182,0.103
2024-03-06 10:00:00,0.689,False,False,winter,0.182,0.103
2024-03-06 11:00:00,0.906,False,False,winter,0.182,0.103
2024-03-06 12:00:00,1.043,False,False,winter,0.122,0.103
2024-03-06 13:00:00,0.828,False,False,winter,0.122,0.103
2024-03-06 14:00:00,0.522,False,False,winter,0.122,0.103
2024-03-06 15:00:00,0.409,False,False,winter,0.122,0.103
2024-03-06 16:00:00,0.224,False,False,winter,0.122,0.103
2024-03-06 17:00:00,0.044,False,False,winter,0.182,0.103
2024-03-06 18:00:00,0.0,False,False,winter,0.182,0.103
2024-03-06 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-07 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-07 07:00:00,0.18,False,False,winter,0.182,0.103
2024-03-07 08:00:00,1.356,False,False,winter,0.182,0.103
2024-03-07 09:00:00,2.953,False,False,winter,0.182,0.103
2024-03-07 10:00:00,4.184,False,False,winter,0.182,0.103
2024-03-07 11:00:00,4.975,False,False,winter,0.182,0.103
2024-03-07 12:00:00,5.145,False,False,winter,0.122,0.103
2024-03-07 13:00:00,5.145,False,False,winter,0.122,0.103
2024-03-07 14:00:00,4.868,False,False,winter,0.122,0.103
2024-03-07 15:00:00,2.927,False,False,winter,0.122,0.103
2024-03-07 16:00:00,0.595,False,False,winter,0.122,0.103
2024-03-07 17:00:00,0.148,False,False,winter,0.182,0.103
2024-03-07 18:00:00,0.001,False,False,winter,0.182,0.103
2024-03-07 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-08 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-08 07:00:00,0.276,False,False,winter,0.182,0.103
2024-03-08 08:00:00,0.701,False,False,winter,0.182,0.103
2024-03-08 09:00:00,1.979,False,False,winter,0.182,0.103
2024-03-08 10:00:00,3.513,False,False,winter,0.182,0.103
2024-03-08 11:00:00,4.171,False,False,winter,0.182,0.103
2024-03-08 12:00:00,3.777,False,False,winter,0.122,0.103
2024-03-08 13:00:00,3.57,False,False,winter,0.122,0.103
2024-03-08 14:00:00,3.548,False,False,winter,0.122,0.103
2024-03-08 15:00:00,1.887,False,False,winter,0.122,0.103
2024-03-08 16:00:00,0.594,False,False,winter,0.122,0.103
2024-03-08 17:00:00,0.143,False,False,winter,0.182,0.103
2024-03-08 18:00:00,0.002,False,False,winter,0.182,0.103
2024-03-08 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-09 06:00:00,0.0,True,False,winter,0.087,0.103
2024-03-09 07:00:00,0.173,True,False,winter,0.087,0.103
2024-03-09 08:00:00,0.228,True,False,winter,0.087,0.103
2024-03-09 09:00:00,1.037,True,False,winter,0.087,0.103
2024-03-09 10:00:00,1.228,True,False,winter,0.087,0.103
2024-03-09 11:00:00,1.831,True,False,winter,0.087,0.103
2024-03-09 12:00:00,1.068,True,False,winter,0.087,0.103
2024-03-09 13:00:00,0.399,True,False,winter,0.087,0.103
2024-03-09 14:00:00,0.501,True,False,winter,0.087,0.103
2024-03-09 15:00:00,0.712,True,False,winter,0.087,0.103
2024-03-09 16:00:00,0.226,True,False,winter,0.087,0.103
2024-03-09 17:00:00,0.045,True,False,winter,0.087,0.103
2024-03-09 18:00:00,0.0,True,False,winter,0.087,0.103
2024-03-09 20:00:00,0.0,True,False,winter,0.087,0.103
2024-03-10 07:00:00,0.0,True,False,winter,0.087,0.103
2024-03-10 08:00:00,0.085,True,False,winter,0.087,0.103
2024-03-10 09:00:00,0.451,True,False,winter,0.087,0.103
2024-03-10 10:00:00,1.005,True,False,winter,0.087,0.103
2024-03-10 11:00:00,1.825,True,False,winter,0.087,0.103
2024-03-10 12:00:00,2.196,True,False,winter,0.087,0.103
2024-03-10 13:00:00,1.272,True,False,winter,0.087,0.103
2024-03-10 14:00:00,1.215,True,False,winter,0.087,0.103
2024-03-10 15:00:00,0.816,True,False,winter,0.087,0.103
2024-03-10 16:00:00,0.515,True,False,winter,0.087,0.103
2024-03-10 17:00:00,0.206,True,False,winter,0.087,0.103
2024-03-10 18:00:00,0.033,True,False,winter,0.087,0.103
2024-03-10 19:00:00,0.0,True,False,winter,0.087,0.103
2024-03-10 21:00:00,0.0,True,False,winter,0.087,0.103
2024-03-11 07:00:00,0.003,False,False,winter,0.182,0.103
2024-03-11 08:00:00,0.218,False,False,winter,0.182,0.103
2024-03-11 09:00:00,1.546,False,False,winter,0.182,0.103
2024-03-11 10:00:00,3.194,False,False,winter,0.182,0.103
2024-03-11 11:00:00,4.226,False,False,winter,0.182,0.103
2024-03-11 12:00:00,4.382,False,False,winter,0.122,0.103
2024-03-11 13:00:00,4.475,False,False,winter,0.122,0.103
2024-03-11 14:00:00,4.219,False,False,winter,0.122,0.103
2024-03-11 15:00:00,4.16,False,False,winter,0.122,0.103
2024-03-11 16:00:00,1.83,False,False,winter,0.122,0.103
2024-03-11 17:00:00,1.237,False,False,winter,0.182,0.103
2024-03-11 18:00:00,0.358,False,False,winter,0.182,0.103
2024-03-11 19:00:00,0.023,False,False,winter,0.087,0.103
2024-03-11 21:00:00,0.0,False,False,winter,0.087,0.103
2024-03-12 07:00:00,0.002,False,False,winter,0.182,0.103
2024-03-12 08:00:00,0.297,False,False,winter,0.182,0.103
2024-03-12 09:00:00,1.148,False,False,winter,0.182,0.103
2024-03-12 10:00:00,2.822,False,False,winter,0.182,0.103
2024-03-12 11:00:00,3.54,False,False,winter,0.182,0.103
2024-03-12 12:00:00,3.823,False,False,winter,0.122,0.103
2024-03-12 13:00:00,5.035,False,False,winter,0.122,0.103
2024-03-12 14:00:00,4.841,False,False,winter,0.122,0.103
2024-03-12 15:00:00,4.201,False,False,winter,0.122,0.103
2024-03-12 16:00:00,2.283,False,False,winter,0.122,0.103
2024-03-12 17:00:00,0.95,False,False,winter,0.182,0.103
2024-03-12 18:00:00,0.28,False,False,winter,0.182,0.103
2024-03-12 19:00:00,0.006,False,False,winter,0.087,0.103
2024-03-12 21:00:00,0.0,False,False,winter,0.087,0.103
2024-03-13 07:00:00,0.006,False,False,winter,0.182,0.103
2024-03-13 08:00:00,0.228,False,False,winter,0.182,0.103
2024-03-13 09:00:00,1.438,False,False,winter,0.182,0.103
2024-03-13 10:00:00,2.854,False,False,winter,0.182,0.103
2024-03-13 11:00:00,3.911,False,False,winter,0.182,0.103
2024-03-13 12:00:00,4.634,False,False,winter,0.122,0.103
2024-03-13 13:00:00,5.126,False,False,winter,0.122,0.103
2024-03-13 14:00:00,5.119,False,False,winter,0.122,0.103
2024-03-13 15:00:00,4.655,False,False,winter,0.122,0.103
2024-03-13 16:00:00,2.76,False,False,winter,0.122,0.103
2024-03-13 17:00:00,0.732,False,False,winter,0.182,0.103
2024-03-13 18:00:00,0.248,False,False,winter,0.182,0.103
2024-03-13 19:00:00,0.008,False,False,winter,0.087,0.103
2024-03-13 21:00:00,0.0,False,False,winter,0.087,0.103
2024-03-14 07:00:00,0.001,False,False,winter,0.182,0.103
2024-03-14 08:00:00,0.188,False,False,winter,0.182,0.103
2024-03-14 09:00:00,0.869,False,False,winter,0.182,0.103
2024-03-14 10:00:00,1.373,False,False,winter,0.182,0.103
2024-03-14 11:00:00,1.065,False,False,winter,0.182,0.103
2024-03-14 12:00:00,0.697,False,False,winter,0.122,0.103
2024-03-14 13:00:00,0.265,False,False,winter,0.122,0.103
2024-03-14 14:00:00,0.484,False,False,winter,0.122,0.103
2024-03-14 15:00:00,0.293,False,False,winter,0.122,0.103
2024-03-14 16:00:00,0.146,False,False,winter,0.122,0.103
2024-03-14 17:00:00,0.039,False,False,winter,0.182,0.103
2024-03-14 18:00:00,0.003,False,False,winter,0.182,0.103
2024-03-14 19:00:00,0.0,False,False,winter,0.087,0.103
2024-03-14 20:00:00,0.0,False,False,winter,0.087,0.103
2024-03-15 06:00:00,0.0,False,False,winter,0.087,0.103
2024-03-15 07:00:00,0.002,False,False,winter,0.182,0.103
2024-03-15 08:00:00,0.166,False,False,winter,0.182,0.103
2024-03-15 09:00:00,0.482,False,False,winter,0.182,0.103
2024-03-15 10:00:00,0.72,False,False,winter,0.182,0.103
2024-03-15 11:00:00,0.691,False,False,winter,0.182,0.103
2024-03-15 12:00:00,2.767,False,False,winter,0.122,0.103
2024-03-15 13:00:00,2.531,False,False,winter,0.122,0.103
2024-03-15 14:00:00,2.135,False,False,winter,0.122,0.103
2024-03-15 15:00:00,1.736,False,False,winter,0.122,0.103
2024-03-15 16:00:00,1.061,False,False,winter,0.122,0.103
2024-03-15 17:00:00,0.737,False,False,winter,0.182,0.103
2024-03-15 18:00:00,0.217,False,False,winter,0.182,0.103
2024-03-15 19:00:00,0.006,False,False,winter,0.087,0.103
2024-03-15 21:00:00,0.0,False,False,winter,0.087,0.103
2024-03-16 07:00:00,0.001,True,False,winter,0.087,0.103
2024-03-16 08:00:00,0.239,True,False,winter,0.087,0.103
2024-03-16 09:00:00,0.698,True,False,winter,0.087,0.103
2024-03-16 10:00:00,0.841,True,False,winter,0.087,0.103
2024-03-16 11:00:00,2.62,True,False,winter,0.087,0.103
2024-03-16 12:00:00,2.524,True,False,winter,0.087,0.103
